name,normal,shiny
Cosmog,https://archives.bulbagarden.net/media/upload/thumb/1/17/789Cosmog.png/600px-789Cosmog.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn428z-befa181b-f2c3-48f6-9475-6de85f3111b8.png/v1/fill/w_894",h_894",strp/_789_cosmog_by_tonofdirt726_ddn428z-pre.png
Cosmoem,https://archives.bulbagarden.net/media/upload/thumb/1/1b/790Cosmoem.png/600px-790Cosmoem.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn42bd-e2da8c2f-6297-4467-825f-dc2bfae6735a.png/v1/fill/w_894",h_894",strp/_790_cosmoem_by_tonofdirt726_ddn42bd-pre.png
Solgaleo,https://archives.bulbagarden.net/media/upload/thumb/5/57/791Solgaleo.png/600px-791Solgaleo.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn42dx-7b8e34e9-123f-44eb-ab0b-b69b451abcad.png
Lunala,https://archives.bulbagarden.net/media/upload/thumb/9/9d/792Lunala.png/600px-792Lunala.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn42ha-e6afd0cf-1ae9-426d-91b2-8519a6fa8e52.png
Nihilego,https://archives.bulbagarden.net/media/upload/thumb/2/2c/793Nihilego.png/600px-793Nihilego.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn42k4-956f7565-7943-47cf-a106-2c5f14b77026.png/v1/fill/w_894",h_894",strp/_793_nihilego_by_tonofdirt726_ddn42k4-pre.png
Buzzwole,https://archives.bulbagarden.net/media/upload/thumb/f/fa/794Buzzwole.png/600px-794Buzzwole.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn42na-af4dd378-39f9-48a6-9d3b-a9bf49e19e35.png/v1/fill/w_894",h_894",strp/_794_buzzwole_by_tonofdirt726_ddn42na-pre.png
Pheromosa,https://archives.bulbagarden.net/media/upload/thumb/c/c7/795Pheromosa.png/600px-795Pheromosa.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn42qd-51eceba8-6107-45f8-ad48-1186746f4bc5.png/v1/fill/w_885",h_885",strp/_795_pheromosa_by_tonofdirt726_ddn42qd-fullview.png
Xurkitree,https://archives.bulbagarden.net/media/upload/thumb/d/d2/796Xurkitree.png/600px-796Xurkitree.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn42tp-cba290e2-0bf8-4a2e-bd7b-1d6ca8c5c6cc.png/v1/fill/w_894",h_894",strp/_796_xurkitree_by_tonofdirt726_ddn42tp-pre.png
Celesteela,https://archives.bulbagarden.net/media/upload/thumb/8/89/797Celesteela.png/600px-797Celesteela.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn42x0-d52c2928-7dd7-4965-a01d-04c52a27a098.png/v1/fill/w_890",h_890",strp/_797_celesteela_by_tonofdirt726_ddn42x0-fullview.png
Kartana,https://archives.bulbagarden.net/media/upload/thumb/f/fe/798Kartana.png/600px-798Kartana.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn430y-6037994d-e7d0-4fc9-9133-f5a857239b09.png/v1/fill/w_894",h_894",strp/_798_kartana_by_tonofdirt726_ddn430y-pre.png
Guzzlord,https://archives.bulbagarden.net/media/upload/thumb/4/47/799Guzzlord.png/600px-799Guzzlord.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn434w-6bf2b15d-8276-4f8c-a510-06a30f1ea596.png/v1/fill/w_894",h_894",strp/_799_guzzlord_by_tonofdirt726_ddn434w-pre.png
Dawn Wings Necrozma,https://archives.bulbagarden.net/media/upload/7/7a/800Necrozma-Dawn_Wings.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn43hi-cee48a11-6108-4bd2-8a28-29ed2283bcac.png
Dusk Mane Necrozma,https://archives.bulbagarden.net/media/upload/8/80/800Necrozma-Dusk_Mane.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn43el-e9ecf5fb-f0a2-45be-b283-7b49123d4418.png
Necrozma,https://archives.bulbagarden.net/media/upload/thumb/4/44/800Necrozma.png/600px-800Necrozma.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn43a2-1e4d9010-a256-4964-8837-cfd88753ec4c.png
Ultra Necrozma,https://archives.bulbagarden.net/media/upload/thumb/8/8b/800Necrozma-Ultra.png/600px-800Necrozma-Ultra.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/0833e3f1-9eb6-4054-b51f-0758c1cb7049/dbyayhp-964389f5-4e87-4670-b222-3b831af1db30.png
Magearna,https://archives.bulbagarden.net/media/upload/thumb/0/0a/801Magearna.png/600px-801Magearna.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn43n1-d9bd38f3-0346-4c4e-aa02-723af0978857.png/v1/fill/w_894",h_894",strp/_801_magearna__original__by_tonofdirt726_ddn43n1-pre.png
Marshadow,https://archives.bulbagarden.net/media/upload/thumb/8/89/802Marshadow.png/600px-802Marshadow.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddym7za-3b38e279-6838-4782-8a17-a5e85831e2fe.png
Poipole,https://archives.bulbagarden.net/media/upload/thumb/e/e5/803Poipole.png/600px-803Poipole.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn43y1-31f8496d-3544-448e-9462-04c403a62bd4.png/v1/fill/w_868",h_868",strp/_803_poipole_by_tonofdirt726_ddn43y1-fullview.png
Naganadel,https://archives.bulbagarden.net/media/upload/thumb/d/de/804Naganadel.png/600px-804Naganadel.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn441l-d46324ef-57fe-4c60-a4af-272b6b2658d0.png/v1/fill/w_845",h_845",strp/_804_naganadel_by_tonofdirt726_ddn441l-fullview.png
Stakataka,https://archives.bulbagarden.net/media/upload/thumb/2/27/805Stakataka.png/600px-805Stakataka.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn444f-bd1ff26c-497f-438a-98eb-244daaf3f29c.png
Blacephalon,https://archives.bulbagarden.net/media/upload/thumb/a/a5/806Blacephalon.png/600px-806Blacephalon.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn447r-9f5372fd-a90b-4529-be4a-b1f4eee14861.png
Zeraora,https://archives.bulbagarden.net/media/upload/thumb/a/a7/807Zeraora.png/600px-807Zeraora.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn44az-db0bbbc8-4a57-4989-98c8-9946372008f4.png/v1/fill/w_894",h_894",strp/_807_zeraora_by_tonofdirt726_ddn44az-pre.png
Meltan,https://archives.bulbagarden.net/media/upload/thumb/d/d1/808Meltan.png/600px-808Meltan.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn44d7-79ddea05-fd83-428e-9aa3-3b2fdbefee5b.png/v1/fill/w_894",h_894",strp/_808_meltan_by_tonofdirt726_ddn44d7-pre.png
Melmetal,https://archives.bulbagarden.net/media/upload/thumb/e/ea/809Melmetal.png/600px-809Melmetal.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn44fk-449009a1-c96b-42f7-8adc-0dde8fabd814.png/v1/fill/w_894",h_894",strp/_809_melmetal_by_tonofdirt726_ddn44fk-pre.png
Zacian,https://archives.bulbagarden.net/media/upload/thumb/c/ca/888Zacian.png/600px-888Zacian.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddy8xws-97143a55-cc95-41ac-8671-8988b9bb63a1.png/v1/fill/w_894",h_894",strp/_888_zacian__crowned_sword__by_tonofdirt726_ddy8xws-pre.png
Zamazenta,https://archives.bulbagarden.net/media/upload/thumb/7/72/889Zamazenta.png/600px-889Zamazenta.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddy8y2d-8bb6d24c-16a4-49e4-a426-70c313f13844.png/v1/fill/w_894",h_894",strp/_889_zamazenta__crowned_shield__by_tonofdirt726_ddy8y2d-pre.png
Eternamax Eternatus,https://static.wikia.nocookie.net/villains/images/7/76/HOME890E.png/revision/latest/scale-to-width-down/512?cb=20200221025522,https://www.serebii.net/swordshield/pokemon/890-e.png
Eternatus,https://archives.bulbagarden.net/media/upload/6/62/890Eternatus.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddy8y61-087e8c4e-84f7-4897-852e-1de430ef4c3e.png/v1/fill/w_894",h_894",strp/_890_eternatus_by_tonofdirt726_ddy8y61-pre.png
Regieleki,https://archives.bulbagarden.net/media/upload/thumb/9/9b/894Regieleki.png/600px-894Regieleki.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/de78nbd-26cacd2b-0087-41cb-9362-1e2194d0aa12.png/v1/fill/w_894",h_894",strp/_894_regieleki_by_tonofdirt726_de78nbd-pre.png
Regidrago,https://archives.bulbagarden.net/media/upload/thumb/e/e8/895Regidrago.png/600px-895Regidrago.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/de78ngn-33810aa7-2c91-479e-9ff0-d5d28cefb86e.png/v1/fill/w_894",h_894",strp/_895_regidrago_by_tonofdirt726_de78ngn-pre.png
Grookey,https://archives.bulbagarden.net/media/upload/thumb/9/93/810Grookey.png/600px-810Grookey.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddoserl-823000db-40e3-4c48-b4f0-d48b55847fcf.png/v1/fill/w_894",h_894",strp/_810_grookey_by_tonofdirt726_ddoserl-pre.png
Thwackey,https://archives.bulbagarden.net/media/upload/thumb/8/8f/811Thwackey.png/600px-811Thwackey.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddoseuf-53c24047-8722-4cd4-9ab0-ce96a7565a1d.png/v1/fill/w_894",h_894",strp/_811_thwackey_by_tonofdirt726_ddoseuf-pre.png
Rillaboom,https://archives.bulbagarden.net/media/upload/thumb/4/47/812Rillaboom.png/600px-812Rillaboom.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddosewi-846970b7-3655-4369-8d42-4c6b295fdec1.png/v1/fill/w_894",h_894",strp/_812_rillaboom_by_tonofdirt726_ddosewi-pre.png
Scorbunny,https://archives.bulbagarden.net/media/upload/thumb/0/06/813Scorbunny.png/600px-813Scorbunny.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddosey4-5f3ced73-ab76-48cb-b3a0-7f773c73c968.png/v1/fill/w_894",h_894",strp/_813_scorbunny_by_tonofdirt726_ddosey4-pre.png
Raboot,https://archives.bulbagarden.net/media/upload/thumb/b/bc/814Raboot.png/600px-814Raboot.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddosf0t-31a6a5ce-55d8-4a0f-bdfb-a314851c197d.png/v1/fill/w_894",h_894",strp/_814_raboot_by_tonofdirt726_ddosf0t-pre.png
Cinderace,https://archives.bulbagarden.net/media/upload/thumb/b/b0/815Cinderace.png/600px-815Cinderace.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddosf30-5a9ec827-ea57-4d81-b18e-080c3f331b43.png/v1/fill/w_894",h_894",strp/_815_cinderace_by_tonofdirt726_ddosf30-pre.png
Sobble,https://archives.bulbagarden.net/media/upload/thumb/9/9b/816Sobble.png/600px-816Sobble.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddosf51-71739481-94df-4f5b-b03a-013ce9ddde4b.png/v1/fill/w_894",h_894",strp/_816_sobble_by_tonofdirt726_ddosf51-pre.png
Drizzile,https://archives.bulbagarden.net/media/upload/thumb/6/6c/817Drizzile.png/600px-817Drizzile.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddosf77-8edc0b6d-6ccf-4fb6-bac8-7c5a42311db8.png/v1/fill/w_894",h_894",strp/_817_drizzile_by_tonofdirt726_ddosf77-pre.png
Inteleon,https://archives.bulbagarden.net/media/upload/thumb/e/e4/818Inteleon.png/600px-818Inteleon.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddosf8k-db584c4d-b9d6-4088-a195-ec5af76c1d78.png/v1/fill/w_894",h_894",strp/_818_inteleon_by_tonofdirt726_ddosf8k-pre.png
Skwovet,https://archives.bulbagarden.net/media/upload/c/ce/819Skwovet.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqawc5-62a92943-bbff-4709-a033-927a807d27d8.png/v1/fill/w_894",h_894",strp/_819_skwovet_by_tonofdirt726_ddqawc5-pre.png
Greedent,https://archives.bulbagarden.net/media/upload/6/6b/820Greedent.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqawen-15c34405-7715-491a-8e39-8ad909486d32.png/v1/fill/w_842",h_842",strp/_820_greedent_by_tonofdirt726_ddqawen-fullview.png
Rookidee,https://archives.bulbagarden.net/media/upload/7/79/821Rookidee.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqawgv-1b6bd9e2-5acb-4030-88ef-84ff2335b2be.png/v1/fill/w_892",h_892",strp/_821_rookidee_by_tonofdirt726_ddqawgv-fullview.png
Corvisquire,https://archives.bulbagarden.net/media/upload/e/ec/822Corvisquire.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqawj6-515544ab-2875-4f37-a5d3-a33ed1347fde.png/v1/fill/w_894",h_894",strp/_822_corvisquire_by_tonofdirt726_ddqawj6-pre.png
Corviknight,https://archives.bulbagarden.net/media/upload/thumb/0/0c/823Corviknight.png/600px-823Corviknight.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqawm1-5ed978b4-31cc-49eb-a44e-c369be5b52a7.png/v1/fill/w_894",h_894",strp/_823_corviknight_by_tonofdirt726_ddqawm1-pre.png
Blipbug,https://archives.bulbagarden.net/media/upload/4/4c/824Blipbug.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqawo4-bdfe0b8b-d189-4cf3-aba7-0d4efd81e9e3.png
Dottler,https://archives.bulbagarden.net/media/upload/9/95/825Dottler.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqawql-fc83307f-8652-41a0-b114-14cc455c296d.png
Orbeetle,https://archives.bulbagarden.net/media/upload/7/79/826Orbeetle.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqawsg-fc2665a6-5e5f-4ee0-bd9e-eea5296ee5e5.png/v1/fill/w_850",h_850",strp/_826_orbeetle_by_tonofdirt726_ddqawsg-fullview.png
Nickit,https://archives.bulbagarden.net/media/upload/2/22/827Nickit.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqawuj-caf05eef-2dc6-47d6-9309-9da5c863395a.png/v1/fill/w_894",h_894",strp/_827_nickit_by_tonofdirt726_ddqawuj-pre.png
Thievul,https://archives.bulbagarden.net/media/upload/e/e7/828Thievul.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqawwn-4c2e2fb7-3a8b-4bf8-b4be-3bd6fb1aba5f.png/v1/fill/w_886",h_886",strp/_828_thievul_by_tonofdirt726_ddqawwn-fullview.png
Gossifleur,https://archives.bulbagarden.net/media/upload/thumb/4/4c/829Gossifleur.png/600px-829Gossifleur.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqawzo-3e2b10b0-8483-42d5-93cc-b67daaf6d3f6.png/v1/fill/w_894",h_894",strp/_829_gossifleur_by_tonofdirt726_ddqawzo-pre.png
Eldegoss,https://archives.bulbagarden.net/media/upload/thumb/3/34/830Eldegoss.png/600px-830Eldegoss.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqax2y-654838fd-78e6-4872-8781-6abba62fa9e5.png/v1/fill/w_894",h_894",strp/_830_eldegoss_by_tonofdirt726_ddqax2y-pre.png
Wooloo,https://archives.bulbagarden.net/media/upload/thumb/1/1f/831Wooloo.png/600px-831Wooloo.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqax69-ca59cf7e-23e7-486a-b812-ddac86d3d131.png/v1/fill/w_894",h_894",strp/_831_wooloo_by_tonofdirt726_ddqax69-pre.png
Dubwool,https://archives.bulbagarden.net/media/upload/9/9a/832Dubwool.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqax9e-e67d3551-5119-4deb-8651-e474f9854a16.png
Chewtle,https://archives.bulbagarden.net/media/upload/2/22/833Chewtle.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqaxcm-23b87234-ab18-4653-91ff-76c17e36d16b.png
Drednaw,https://archives.bulbagarden.net/media/upload/thumb/b/be/834Drednaw.png/600px-834Drednaw.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqaxh7-be479a37-b4e3-4664-b5a9-2f4a382a62ce.png/v1/fill/w_894",h_894",strp/_834_drednaw_by_tonofdirt726_ddqaxh7-pre.png
Yamper,https://archives.bulbagarden.net/media/upload/thumb/6/63/835Yamper.png/600px-835Yamper.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqaxjk-828200b3-efef-40da-9d42-dc90abba3c02.png/v1/fill/w_894",h_894",strp/_835_yamper_by_tonofdirt726_ddqaxjk-pre.png
Boltund,https://archives.bulbagarden.net/media/upload/e/e4/836Boltund.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqaxoh-c5ef4f58-1b3a-445b-80a5-f650800b44c3.png/v1/fill/w_894",h_894",strp/_836_boltund_by_tonofdirt726_ddqaxoh-pre.png
Rolycoly,https://archives.bulbagarden.net/media/upload/thumb/a/a1/837Rolycoly.png/600px-837Rolycoly.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqaxs5-d1338e18-bd62-459b-92a4-4ab1cc01e8a2.png/v1/fill/w_894",h_894",strp/_837_rolycoly_by_tonofdirt726_ddqaxs5-pre.png
Carkol,https://archives.bulbagarden.net/media/upload/e/e1/838Carkol.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqaxvt-4245409e-b368-4697-b060-6a1015f0dec4.png
Coalossal,https://archives.bulbagarden.net/media/upload/0/0c/839Coalossal.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqaxyz-f1af0e1a-ee99-408d-ab15-6b223e3140b8.png/v1/fill/w_880",h_880",strp/_839_coalossal_by_tonofdirt726_ddqaxyz-fullview.png
Applin,https://archives.bulbagarden.net/media/upload/c/cc/840Applin.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqay2l-1b9cf0ec-f84e-4aa9-83f2-e793701f34d6.png
Flapple,https://archives.bulbagarden.net/media/upload/0/01/841Flapple.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqay5x-db557749-fea5-469b-a190-b50bba2d2d8c.png
Appletun,https://archives.bulbagarden.net/media/upload/3/36/842Appletun.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqay96-c8c50b75-e8b5-48b8-8606-78c842fbd928.png/v1/fill/w_834",h_834",strp/_842_appletun_by_tonofdirt726_ddqay96-fullview.png
Silicobra,https://archives.bulbagarden.net/media/upload/b/b5/843Silicobra.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqayc7-d7989e00-6c79-4b39-b0dd-1a0b1e8d4f16.png
Sandaconda,https://archives.bulbagarden.net/media/upload/thumb/1/11/844Sandaconda.png/600px-844Sandaconda.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqaygb-dda185b6-6206-4928-958e-40147998840e.png/v1/fill/w_894",h_894",strp/_844_sandaconda_by_tonofdirt726_ddqaygb-pre.png
Cramorant,https://archives.bulbagarden.net/media/upload/thumb/f/f3/845Cramorant.png/600px-845Cramorant.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqayk6-1f3beb44-1c2d-4c5d-ab92-b675b2084186.png/v1/fill/w_894",h_894",strp/_845_cramorant_by_tonofdirt726_ddqayk6-pre.png
Arrokuda,https://archives.bulbagarden.net/media/upload/a/a9/846Arrokuda.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqaynm-14ffbb4f-f441-4a5b-ae35-334460afa544.png/v1/fill/w_878",h_878",strp/_846_arrokuda_by_tonofdirt726_ddqaynm-fullview.png
Barraskewda,https://archives.bulbagarden.net/media/upload/d/d9/847Barraskewda.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqayrx-68c8fa20-c581-4aa1-ad0b-0c9fc4dfb48b.png/v1/fill/w_894",h_894",strp/_847_barraskewda_by_tonofdirt726_ddqayrx-pre.png
Toxel,https://archives.bulbagarden.net/media/upload/d/d5/848Toxel.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqayut-0557819c-16c1-4afe-b64e-0804b5ffa047.png
Toxtricity Low Key,https://archives.bulbagarden.net/media/upload/thumb/d/d1/849Toxtricity-Low_Key.png/600px-849Toxtricity-Low_Key.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqaz0c-2d798119-fe7e-449a-bb17-523fc4e882cb.png/v1/fill/w_894",h_894",strp/_849_toxtricity__low_key__by_tonofdirt726_ddqaz0c-pre.png
Toxtricity Amped,https://archives.bulbagarden.net/media/upload/thumb/5/56/849Toxtricity-Amped.png/600px-849Toxtricity-Amped.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqayxe-ce899ce0-1652-4536-84bd-8ff264f18067.png/v1/fill/w_894",h_894",strp/_849_toxtricity__amped__by_tonofdirt726_ddqayxe-pre.png
Sizzlipede,https://archives.bulbagarden.net/media/upload/f/f2/850Sizzlipede.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqaz2o-aa5ba482-c898-4795-8d77-8b8c6c5f120a.png/v1/fill/w_858",h_858",strp/_850_sizzlipede_by_tonofdirt726_ddqaz2o-fullview.png
Centiskorch,https://archives.bulbagarden.net/media/upload/thumb/e/ed/851Centiskorch.png/600px-851Centiskorch.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddqaz52-d6667746-7c74-4517-84d7-016fe7f1f601.png/v1/fill/w_894",h_894",strp/_851_centiskorch_by_tonofdirt726_ddqaz52-pre.png
Clobbopus,https://archives.bulbagarden.net/media/upload/4/4e/852Clobbopus.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddxruqh-4ed6af08-6ee7-44f0-a7f4-35807272d981.png
Grapploct,https://archives.bulbagarden.net/media/upload/c/c4/853Grapploct.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddxruuo-01393df5-146b-4572-936a-4d9cc493c4ea.png
